customer_id,campaign_id,touchpoint_id,touchpoint_date,clicked,converted
4776,605,4776,2023-10-17,1,1
4777,407,4777,2023-05-07,1,0
4778,732,4778,2021-04-13,0,0
4779,334,4779,2022-03-28,1,1
4780,20,4780,2020-04-10,1,0
4781,205,4781,2020-04-28,1,0
4782,603,4782,2019-09-07,1,0
4783,355,4783,2019-08-15,1,0
4784,173,4784,2022-08-26,1,1
4785,189,4785,2022-05-21,0,0
4786,2,4786,2024-03-04,0,0
4787,168,4787,2024-10-05,1,1
4788,368,4788,2022-12-19,1,1
4789,536,4789,2023-08-27,1,1
4790,580,4790,2021-07-06,0,0
4791,370,4791,2022-12-24,1,0
4792,706,4792,2023-12-29,1,0
4793,596,4793,2021-04-17,1,1
4794,437,4794,2019-01-29,0,0
4795,207,4795,2021-11-26,1,0
4796,49,4796,2021-09-18,0,0
4797,544,4797,2023-08-01,0,0
4798,682,4798,2022-12-01,0,0
4799,129,4799,2024-05-23,1,1
4800,447,4800,2020-06-05,1,0
4801,614,4801,2020-02-03,0,0
4802,35,4802,2021-05-28,1,1
4803,199,4803,2021-11-13,1,1
4804,77,4804,2024-11-09,1,1
4805,369,4805,2024-03-01,1,1
4806,526,4806,2020-05-23,1,1
4807,349,4807,2020-12-25,1,0
4808,506,4808,2020-11-19,1,1
4809,643,4809,2021-08-11,0,0
4810,238,4810,2022-05-31,1,1
4811,280,4811,2023-12-02,1,0
4812,577,4812,2021-06-25,1,0
4813,432,4813,2021-12-30,1,0
4814,138,4814,2019-05-02,1,1
4815,269,4815,2019-01-13,1,0
4816,740,4816,2022-08-06,1,1
4817,201,4817,2023-10-11,0,0
4818,142,4818,2021-04-18,1,0
4819,612,4819,2021-06-29,1,0
4820,650,4820,2024-05-19,0,0
4821,680,4821,2019-05-16,1,1
4822,611,4822,2024-08-09,1,1
4823,355,4823,2022-10-25,1,1
4824,578,4824,2021-08-21,1,0
4825,329,4825,2021-06-23,0,0
4826,559,4826,2024-04-20,0,0
4827,231,4827,2023-05-15,1,1
4828,308,4828,2024-12-29,0,0
4829,658,4829,2022-10-22,1,1
4830,719,4830,2020-05-30,1,1
4831,146,4831,2019-06-19,1,1
4832,152,4832,2020-08-07,1,0
4833,791,4833,2020-04-21,1,1
4834,140,4834,2021-12-26,1,0
4835,663,4835,2021-07-29,1,0
4836,21,4836,2022-02-02,1,1
4837,254,4837,2022-06-11,0,0
4838,64,4838,2020-03-31,1,0
4839,218,4839,2022-12-04,1,0
4840,72,4840,2021-01-01,0,0
4841,162,4841,2020-04-19,1,1
4842,130,4842,2022-03-03,1,0
4843,581,4843,2023-06-16,1,0
4844,225,4844,2022-03-07,0,0
4845,758,4845,2024-01-10,0,0
4846,580,4846,2019-12-04,0,0
4847,454,4847,2019-01-22,1,0
4848,384,4848,2019-12-17,1,1
4849,107,4849,2022-12-10,1,0
4850,621,4850,2021-05-18,0,0
4851,103,4851,2024-02-23,1,1
4852,141,4852,2020-05-07,1,1
4853,577,4853,2022-11-05,1,0
4854,134,4854,2021-07-04,1,1
4855,199,4855,2022-01-11,1,0
4856,510,4856,2020-03-30,1,1
4857,667,4857,2022-11-16,1,1
4858,79,4858,2022-04-22,1,0
4859,482,4859,2021-02-28,0,0
4860,512,4860,2019-04-25,1,1
4861,250,4861,2022-10-18,1,1
4862,599,4862,2023-03-27,0,0
4863,753,4863,2024-03-08,0,0
4864,600,4864,2020-03-05,0,0
4865,483,4865,2024-09-03,1,1
4866,172,4866,2019-01-09,1,1
4867,17,4867,2019-03-26,1,1
4868,735,4868,2023-11-20,0,0
4869,294,4869,2019-01-21,1,1
4870,394,4870,2021-01-03,0,0
4871,498,4871,2023-03-03,0,0
4872,219,4872,2019-09-02,0,0
4873,234,4873,2023-05-24,1,1
4874,390,4874,2021-04-11,1,0
4875,248,4875,2022-03-12,1,1
4876,52,4876,2020-05-23,1,1
4877,15,4877,2024-03-27,1,0
4878,324,4878,2020-06-10,1,1
4879,441,4879,2020-10-19,1,1
4880,112,4880,2019-04-27,0,0
4881,696,4881,2023-01-19,1,1
4882,7,4882,2018-12-26,1,1
4883,563,4883,2021-08-30,1,0
4884,753,4884,2023-02-11,0,0
4885,245,4885,2020-11-04,1,0
4886,448,4886,2020-10-14,1,0
4887,365,4887,2019-07-13,1,0
4888,367,4888,2021-11-21,1,0
4889,698,4889,2024-09-19,1,1
4890,287,4890,2021-02-23,0,0
4891,604,4891,2024-09-28,1,0
4892,106,4892,2020-03-26,1,1
4893,13,4893,2022-07-01,1,1
4894,146,4894,2019-03-17,1,1
4895,478,4895,2021-04-01,0,0
4896,631,4896,2021-11-12,1,1
4897,715,4897,2020-07-15,1,1
4898,653,4898,2022-06-27,0,0
4899,115,4899,2023-08-30,1,1
4900,509,4900,2024-10-02,0,0
4901,152,4901,2023-11-06,1,1
4902,57,4902,2020-12-17,1,1
4903,382,4903,2023-10-26,0,0
4904,157,4904,2022-08-24,1,0
4905,133,4905,2024-02-11,1,1
4906,163,4906,2022-08-23,0,0
4907,275,4907,2021-06-29,1,1
4908,695,4908,2021-07-30,1,0
4909,77,4909,2019-01-03,1,1
4910,44,4910,2023-11-11,1,1
4911,718,4911,2023-09-28,1,1
4912,550,4912,2020-04-28,0,0
4913,318,4913,2019-03-03,1,0
4914,534,4914,2024-09-13,1,1
4915,585,4915,2022-03-23,0,0
4916,753,4916,2024-01-21,1,1
4917,154,4917,2024-09-20,1,1
4918,237,4918,2022-04-11,1,0
4919,517,4919,2021-11-23,0,0
4920,221,4920,2023-04-20,1,0
4921,310,4921,2021-05-29,1,1
4922,598,4922,2024-03-25,1,1
4923,177,4923,2019-05-31,1,0
4924,771,4924,2024-04-21,0,0
4925,220,4925,2020-04-28,0,0
4926,38,4926,2024-09-18,0,0
4927,654,4927,2019-03-26,1,1
4928,431,4928,2021-10-09,1,0
4929,747,4929,2023-03-21,1,0
4930,203,4930,2019-05-04,0,0
4931,448,4931,2019-09-12,0,0
4932,495,4932,2020-04-24,1,1
4933,684,4933,2021-12-14,1,0
4934,125,4934,2019-10-02,1,1
4935,65,4935,2020-09-12,1,0
4936,793,4936,2022-07-24,1,0
4937,784,4937,2024-07-20,0,0
4938,244,4938,2022-11-24,0,0
4939,527,4939,2023-10-12,1,0
4940,226,4940,2019-07-30,1,1
4941,465,4941,2022-05-02,1,1
4942,643,4942,2021-09-23,0,0
4943,707,4943,2023-07-17,0,0
4944,293,4944,2019-06-06,1,0
4945,721,4945,2019-11-22,0,0
4946,381,4946,2023-04-18,1,0
4947,625,4947,2022-07-18,0,0
4948,756,4948,2020-10-30,1,1
4949,166,4949,2022-10-14,1,1
4950,703,4950,2022-05-31,1,0
4951,769,4951,2023-07-08,0,0
4952,218,4952,2024-07-02,1,1
4953,275,4953,2023-03-15,0,0
4954,52,4954,2024-02-19,1,0
4955,374,4955,2023-07-12,1,0
4956,670,4956,2019-12-19,1,1
4957,363,4957,2020-01-15,1,1
4958,567,4958,2023-11-27,1,1
4959,14,4959,2022-01-07,0,0
4960,781,4960,2023-03-08,1,1
4961,340,4961,2022-02-13,1,1
4962,602,4962,2023-08-17,1,0
4963,539,4963,2019-11-18,1,0
4964,89,4964,2022-07-01,0,0
4965,41,4965,2019-02-20,0,0
4966,304,4966,2020-05-14,1,1
4967,268,4967,2019-12-31,1,1
4968,138,4968,2019-03-21,1,0
4969,6,4969,2024-07-19,1,1
4970,242,4970,2024-07-31,0,0
4971,162,4971,2023-02-13,1,1
4972,692,4972,2020-12-30,1,1
4973,518,4973,2021-09-04,1,1
4974,783,4974,2022-06-09,1,1
4975,401,4975,2022-04-27,1,0
4976,784,4976,2024-07-16,1,1
4977,156,4977,2021-02-21,1,0
4978,85,4978,2022-01-10,1,1
4979,712,4979,2020-10-31,1,0
4980,10,4980,2021-06-23,1,0
4981,138,4981,2021-01-27,0,0
4982,754,4982,2022-10-27,1,0
4983,713,4983,2021-09-20,1,0
4984,156,4984,2022-06-30,1,1
4985,408,4985,2020-10-30,1,0
4986,787,4986,2019-03-12,1,1
4987,225,4987,2019-07-06,1,0
4988,580,4988,2023-10-24,0,0
4989,184,4989,2019-04-17,0,0
4990,195,4990,2020-04-24,0,0
4991,554,4991,2020-12-02,1,1
4992,396,4992,2019-01-22,0,0
4993,663,4993,2023-07-06,1,1
4994,596,4994,2024-05-16,1,0
4995,134,4995,2022-07-31,0,0
4996,309,4996,2021-06-30,1,0
4997,542,4997,2022-07-25,1,1
4998,9,4998,2021-08-05,1,0
4999,170,4999,2024-04-07,1,1
5000,290,5000,2019-01-04,1,1
5001,168,5001,2022-09-18,1,0
5002,344,5002,2019-01-07,1,1
5003,497,5003,2024-03-10,1,1
5004,145,5004,2019-11-05,0,0
5005,413,5005,2024-12-19,0,0
5006,740,5006,2021-01-09,0,0
5007,588,5007,2021-07-22,1,1
5008,735,5008,2019-05-02,1,1
5009,689,5009,2019-02-18,1,1
5010,457,5010,2023-02-16,1,1
5011,701,5011,2021-05-13,1,1
5012,302,5012,2021-03-22,1,1
5013,46,5013,2021-05-16,1,1
5014,17,5014,2024-07-12,1,1
5015,578,5015,2019-05-05,0,0
5016,360,5016,2019-05-17,0,0
5017,261,5017,2023-05-03,1,1
5018,123,5018,2020-03-20,1,0
5019,231,5019,2023-03-11,1,1
5020,637,5020,2023-02-22,1,1
5021,112,5021,2024-12-14,1,1
5022,784,5022,2021-12-05,1,0
5023,593,5023,2023-08-06,1,1
5024,246,5024,2024-03-17,1,0
5025,391,5025,2022-03-04,1,1
5026,392,5026,2024-09-03,1,1
5027,328,5027,2023-05-01,0,0
5028,215,5028,2019-08-26,0,0
5029,747,5029,2019-07-20,0,0
5030,367,5030,2020-01-12,1,1
5031,82,5031,2019-07-04,1,1
5032,76,5032,2020-06-12,1,0
5033,527,5033,2021-02-27,0,0
5034,732,5034,2024-12-14,0,0
5035,503,5035,2019-11-16,0,0
5036,742,5036,2023-03-21,1,1
5037,479,5037,2022-12-13,1,0
5038,372,5038,2024-05-06,0,0
5039,265,5039,2023-02-04,1,1
5040,264,5040,2019-03-31,1,0
5041,110,5041,2024-10-17,1,1
5042,307,5042,2021-10-12,1,1
5043,200,5043,2019-08-24,1,0
5044,226,5044,2019-05-15,1,1
5045,185,5045,2024-12-15,1,0
5046,31,5046,2019-06-28,1,0
5047,614,5047,2021-11-07,0,0
5048,771,5048,2020-09-11,1,0
5049,99,5049,2019-09-08,0,0
5050,339,5050,2021-12-31,1,1
5051,797,5051,2019-05-24,0,0
5052,266,5052,2019-03-21,0,0
5053,652,5053,2022-09-24,1,1
5054,798,5054,2023-05-22,1,1
5055,350,5055,2023-05-30,1,1
5056,728,5056,2024-11-18,0,0
5057,544,5057,2019-02-13,0,0
5058,457,5058,2024-05-01,1,1
5059,88,5059,2019-04-01,1,1
5060,63,5060,2024-02-04,1,0
5061,387,5061,2021-02-19,1,0
5062,791,5062,2024-09-27,0,0
5063,459,5063,2019-08-28,1,0
5064,586,5064,2022-11-27,0,0
5065,636,5065,2021-07-19,1,0
5066,269,5066,2022-03-26,1,0
5067,797,5067,2023-11-07,1,1
5068,633,5068,2024-12-12,1,0
5069,346,5069,2020-11-06,1,0
5070,724,5070,2020-10-14,0,0
5071,660,5071,2020-01-06,0,0
5072,78,5072,2022-01-04,0,0
5073,365,5073,2023-06-25,1,0
5074,14,5074,2020-11-25,1,1
5075,136,5075,2024-11-19,1,0
5076,304,5076,2023-02-28,0,0
5077,397,5077,2023-04-19,1,1
5078,792,5078,2019-04-30,0,0
5079,79,5079,2024-10-16,0,0
5080,755,5080,2020-10-30,1,1
5081,705,5081,2022-05-10,1,1
5082,418,5082,2024-08-03,1,1
5083,242,5083,2020-08-28,1,1
5084,51,5084,2022-05-04,1,0
5085,744,5085,2022-10-17,1,1
5086,771,5086,2021-01-16,1,0
5087,384,5087,2024-01-16,1,0
5088,375,5088,2020-08-19,0,0
5089,730,5089,2023-02-18,1,0
5090,206,5090,2023-08-19,0,0
5091,489,5091,2021-01-28,1,1
5092,381,5092,2022-08-31,1,1
5093,311,5093,2022-06-25,1,0
5094,375,5094,2020-01-10,1,0
5095,632,5095,2024-04-16,1,0
5096,592,5096,2022-05-08,1,1
5097,42,5097,2019-04-23,1,0
5098,533,5098,2021-08-01,0,0
5099,522,5099,2021-01-01,1,1
5100,153,5100,2023-01-18,1,1
5101,312,5101,2021-04-06,1,0
5102,294,5102,2024-10-09,0,0
5103,598,5103,2022-05-06,0,0
5104,113,5104,2019-11-12,1,0
5105,701,5105,2023-11-01,0,0
5106,112,5106,2023-05-02,0,0
5107,175,5107,2023-10-23,1,0
5108,302,5108,2022-05-06,1,1
5109,516,5109,2019-12-07,1,1
5110,734,5110,2022-07-10,1,1
5111,221,5111,2021-01-12,1,0
5112,171,5112,2021-07-08,1,1
5113,318,5113,2023-02-15,1,0
5114,213,5114,2019-03-30,0,0
5115,253,5115,2019-11-24,1,0
5116,124,5116,2021-05-24,1,1
5117,640,5117,2020-09-03,1,1
5118,213,5118,2019-06-15,0,0
5119,624,5119,2020-08-08,0,0
5120,85,5120,2023-02-24,1,1
5121,516,5121,2021-05-02,0,0
5122,65,5122,2023-08-11,1,1
5123,318,5123,2023-01-24,0,0
5124,346,5124,2022-08-28,1,0
5125,632,5125,2021-04-12,1,0
5126,243,5126,2024-06-12,1,1
5127,137,5127,2021-02-07,0,0
5128,247,5128,2020-09-27,1,0
5129,441,5129,2024-02-25,0,0
5130,45,5130,2021-06-20,0,0
5131,658,5131,2020-12-18,0,0
5132,688,5132,2020-03-22,1,1
5133,554,5133,2021-09-29,1,0
5134,89,5134,2020-01-20,1,1
5135,730,5135,2019-07-15,1,1
5136,228,5136,2024-04-23,0,0
5137,291,5137,2021-09-01,1,0
5138,422,5138,2024-04-27,0,0
5139,67,5139,2019-07-24,1,1
5140,251,5140,2019-07-15,1,0
5141,41,5141,2021-09-20,1,1
5142,99,5142,2023-12-19,1,1
5143,306,5143,2019-08-02,1,0
5144,456,5144,2023-06-30,1,0
5145,591,5145,2021-11-03,1,1
5146,301,5146,2024-04-12,1,1
5147,199,5147,2019-11-13,0,0
5148,659,5148,2021-08-27,1,0
5149,488,5149,2019-07-02,0,0
5150,106,5150,2023-01-28,0,0
5151,401,5151,2019-06-18,1,1
5152,705,5152,2019-07-09,1,1
5153,477,5153,2020-04-14,1,1
5154,122,5154,2021-06-05,1,1
5155,77,5155,2021-03-02,1,1
5156,312,5156,2019-09-11,0,0
5157,112,5157,2024-03-02,0,0
5158,682,5158,2023-08-28,1,1
5159,518,5159,2024-10-26,1,1
5160,197,5160,2022-03-03,1,0
5161,98,5161,2024-12-16,0,0
5162,459,5162,2019-08-06,0,0
5163,230,5163,2024-06-29,0,0
5164,168,5164,2020-01-07,1,0
5165,777,5165,2024-08-05,1,0
5166,8,5166,2024-10-13,1,0
5167,172,5167,2021-12-13,0,0
5168,360,5168,2019-03-23,1,0
5169,195,5169,2020-08-04,0,0
5170,269,5170,2019-07-31,0,0
5171,19,5171,2022-08-18,0,0
5172,354,5172,2023-11-02,1,1
5173,49,5173,2020-02-24,0,0
5174,464,5174,2021-12-27,0,0
5175,356,5175,2024-01-08,1,0
5176,158,5176,2024-07-13,1,0
5177,66,5177,2022-04-12,0,0
5178,571,5178,2020-11-14,1,1
5179,308,5179,2021-02-28,1,1
5180,337,5180,2020-12-21,1,1
5181,671,5181,2019-01-02,1,0
5182,783,5182,2021-09-14,1,0
5183,121,5183,2022-10-31,1,1
5184,766,5184,2024-08-08,0,0
5185,404,5185,2021-10-30,0,0
5186,773,5186,2021-02-03,1,1
5187,647,5187,2020-08-11,0,0
5188,786,5188,2024-11-15,1,0
5189,568,5189,2024-11-20,1,1
5190,96,5190,2024-10-13,0,0
5191,114,5191,2022-06-15,1,0
5192,429,5192,2023-09-09,1,1
5193,540,5193,2021-03-06,1,0
5194,2,5194,2021-09-11,0,0
5195,212,5195,2019-03-29,1,0
5196,580,5196,2024-08-16,1,0
5197,640,5197,2021-11-05,1,0
5198,333,5198,2020-10-09,1,0
5199,24,5199,2021-03-20,1,1
5200,765,5200,2024-01-05,0,0
5201,368,5201,2019-04-09,1,1
5202,742,5202,2022-06-03,1,1
5203,506,5203,2024-12-26,1,1
5204,176,5204,2021-09-20,1,0
5205,429,5205,2021-12-20,1,1
5206,733,5206,2021-01-06,1,1
5207,442,5207,2023-05-08,1,1
5208,548,5208,2023-04-23,1,1
5209,514,5209,2019-06-05,1,1
5210,361,5210,2023-12-17,0,0
5211,274,5211,2023-07-04,0,0
5212,177,5212,2019-04-27,1,1
5213,264,5213,2021-02-07,0,0
5214,186,5214,2024-07-04,1,0
5215,527,5215,2022-04-17,0,0
5216,279,5216,2024-04-09,1,1
5217,706,5217,2020-04-19,1,1
5218,198,5218,2019-07-28,1,1
5219,349,5219,2021-03-11,1,0
5220,421,5220,2024-01-09,1,1
5221,305,5221,2022-10-04,1,1
5222,64,5222,2024-03-16,0,0
5223,290,5223,2024-08-23,0,0
5224,18,5224,2021-10-14,1,1
5225,64,5225,2019-11-10,0,0
5226,330,5226,2021-08-18,1,1
5227,763,5227,2022-09-20,1,1
5228,17,5228,2021-08-03,1,0
5229,443,5229,2021-08-19,1,1
5230,141,5230,2021-12-24,1,1
5231,308,5231,2020-01-09,0,0
5232,444,5232,2023-12-26,1,0
5233,496,5233,2023-12-28,1,0
5234,426,5234,2023-01-05,1,1
5235,475,5235,2022-11-12,0,0
5236,245,5236,2023-09-30,0,0
5237,450,5237,2020-03-15,1,0
5238,351,5238,2024-06-05,1,1
5239,599,5239,2022-10-16,1,0
5240,711,5240,2020-06-11,1,1
5241,161,5241,2019-07-30,1,1
5242,140,5242,2022-06-19,1,1
5243,493,5243,2023-03-21,1,0
5244,588,5244,2019-06-06,0,0
5245,531,5245,2024-07-18,1,1
5246,393,5246,2021-01-29,1,1
5247,401,5247,2023-12-15,1,1
5248,50,5248,2020-09-18,1,1
5249,744,5249,2019-03-25,1,0
5250,295,5250,2019-12-10,0,0
5251,425,5251,2019-10-22,0,0
5252,12,5252,2023-06-10,1,0
5253,335,5253,2022-04-15,1,0
5254,15,5254,2021-06-20,1,0
5255,28,5255,2022-02-21,1,0
5256,388,5256,2023-05-14,1,0
5257,292,5257,2022-03-09,1,1
5258,250,5258,2024-09-15,1,1
5259,505,5259,2021-05-30,0,0
5260,98,5260,2024-07-28,1,1
5261,337,5261,2024-03-09,1,0
5262,39,5262,2020-01-14,1,0
5263,38,5263,2022-10-26,1,1
5264,300,5264,2024-10-05,0,0
5265,179,5265,2022-07-26,1,0
5266,609,5266,2019-12-25,0,0
5267,469,5267,2019-02-19,0,0
5268,282,5268,2020-02-10,1,0
5269,750,5269,2019-10-20,1,1
5270,164,5270,2020-12-25,0,0
5271,453,5271,2020-07-04,1,0
5272,97,5272,2021-11-14,0,0
5273,769,5273,2023-02-18,1,1
5274,309,5274,2018-12-31,0,0
5275,262,5275,2021-02-18,1,1
5276,293,5276,2024-01-11,1,1
5277,770,5277,2019-02-25,0,0
5278,249,5278,2023-12-02,1,1
5279,245,5279,2019-08-02,1,0
5280,251,5280,2023-07-29,1,1
5281,123,5281,2024-08-02,0,0
5282,325,5282,2019-03-07,1,0
5283,681,5283,2021-03-17,0,0
5284,501,5284,2024-12-18,1,0
5285,687,5285,2019-09-08,0,0
5286,781,5286,2021-02-03,0,0
5287,716,5287,2023-06-10,0,0
5288,66,5288,2019-02-24,0,0
5289,59,5289,2020-02-07,0,0
5290,731,5290,2024-08-30,0,0
5291,498,5291,2023-03-30,1,0
5292,373,5292,2020-10-27,0,0
5293,266,5293,2020-07-02,1,1
5294,653,5294,2021-02-14,1,0
5295,236,5295,2020-08-28,1,1
5296,218,5296,2023-02-17,1,0
5297,527,5297,2022-08-16,0,0
5298,441,5298,2021-02-20,1,0
5299,650,5299,2022-01-08,1,0
5300,406,5300,2023-03-30,0,0
5301,744,5301,2020-01-08,1,1
5302,601,5302,2019-05-13,1,1
5303,589,5303,2020-01-06,1,0
5304,648,5304,2019-10-18,1,0
5305,469,5305,2020-02-26,0,0
5306,110,5306,2024-04-07,1,1
5307,353,5307,2022-01-15,1,0
5308,91,5308,2022-03-30,0,0
5309,414,5309,2023-05-29,0,0
5310,702,5310,2024-12-09,1,0
5311,73,5311,2020-12-17,1,0
5312,685,5312,2024-11-07,1,0
5313,547,5313,2023-05-06,1,1
5314,722,5314,2021-06-11,1,0
5315,298,5315,2021-08-27,0,0
5316,645,5316,2021-11-29,1,0
5317,283,5317,2022-04-12,1,1
5318,505,5318,2023-11-04,1,1
5319,198,5319,2021-10-14,1,0
5320,32,5320,2019-12-21,1,1
5321,648,5321,2023-03-30,1,0
5322,760,5322,2021-03-03,1,0
5323,341,5323,2022-11-22,1,1
5324,658,5324,2022-07-10,1,0
5325,334,5325,2024-07-13,1,0
5326,143,5326,2020-01-23,1,0
5327,746,5327,2024-01-01,0,0
5328,410,5328,2020-10-17,0,0
5329,44,5329,2019-10-23,0,0
5330,32,5330,2023-08-18,1,1
5331,743,5331,2020-04-12,0,0
5332,28,5332,2021-05-16,0,0
5333,423,5333,2021-01-16,1,0
5334,491,5334,2021-01-08,1,1
5335,160,5335,2024-07-10,1,0
5336,207,5336,2023-01-01,1,0
5337,18,5337,2019-03-04,1,1
5338,103,5338,2023-03-17,1,0
5339,582,5339,2023-04-15,1,1
5340,631,5340,2022-04-15,1,0
5341,651,5341,2024-11-02,0,0
5342,672,5342,2021-06-25,1,1
5343,232,5343,2020-05-07,0,0
5344,660,5344,2022-08-22,0,0
5345,424,5345,2023-03-18,1,0
5346,755,5346,2024-10-22,1,1
5347,547,5347,2020-05-27,1,0
5348,239,5348,2023-01-08,0,0
5349,334,5349,2022-08-11,1,0
5350,149,5350,2020-01-25,1,1
5351,623,5351,2023-04-17,0,0
5352,408,5352,2020-11-15,1,0
5353,17,5353,2023-10-08,1,1
5354,226,5354,2022-06-30,1,1
5355,652,5355,2021-08-20,1,1
5356,656,5356,2024-07-17,1,1
5357,260,5357,2024-03-01,1,1
5358,729,5358,2023-05-16,1,1
5359,674,5359,2023-08-22,0,0
5360,604,5360,2020-06-19,1,1
5361,174,5361,2021-09-14,1,0
5362,205,5362,2024-04-03,0,0
5363,415,5363,2024-09-01,0,0
5364,508,5364,2019-08-20,1,0
5365,153,5365,2021-03-02,0,0
5366,103,5366,2021-05-23,1,0
5367,714,5367,2020-03-25,0,0
5368,792,5368,2021-10-28,1,0
5369,65,5369,2019-02-19,1,1
5370,117,5370,2022-12-23,0,0
5371,665,5371,2020-06-18,1,1
5372,156,5372,2020-04-04,1,0
5373,676,5373,2020-07-29,1,1
5374,82,5374,2023-05-25,1,0
5375,518,5375,2020-08-27,1,1
5376,67,5376,2022-02-23,0,0
5377,238,5377,2022-04-30,1,1
5378,584,5378,2023-01-05,1,1
5379,607,5379,2024-03-23,1,1
5380,326,5380,2024-10-27,0,0
5381,590,5381,2023-01-05,0,0
5382,67,5382,2021-01-26,0,0
5383,176,5383,2020-01-03,1,1
5384,684,5384,2021-04-29,1,1
5385,478,5385,2021-12-06,0,0
5386,255,5386,2024-01-29,0,0
5387,63,5387,2020-03-14,1,1
5388,403,5388,2020-01-15,0,0
5389,758,5389,2024-06-25,1,0
5390,192,5390,2022-04-29,1,0
5391,329,5391,2023-01-28,0,0
5392,71,5392,2021-05-17,0,0
5393,741,5393,2022-09-03,1,0
5394,63,5394,2022-10-05,1,1
5395,297,5395,2019-08-24,1,0
5396,245,5396,2022-12-02,1,1
5397,519,5397,2021-07-25,1,0
5398,393,5398,2022-06-05,1,1
5399,772,5399,2023-11-20,1,0
5400,601,5400,2019-12-13,1,1
5401,177,5401,2020-03-16,1,1
5402,204,5402,2022-08-23,1,0
5403,646,5403,2021-09-28,1,1
5404,594,5404,2019-12-12,0,0
5405,533,5405,2019-10-09,1,1
5406,128,5406,2021-03-08,0,0
5407,195,5407,2023-11-09,1,1
5408,194,5408,2023-10-30,1,1
5409,184,5409,2023-05-23,1,1
5410,247,5410,2020-02-03,0,0
5411,324,5411,2020-10-22,0,0
5412,160,5412,2020-01-31,1,1
5413,706,5413,2019-03-01,1,1
5414,622,5414,2021-06-16,1,1
5415,66,5415,2022-11-15,1,0
5416,254,5416,2019-06-29,1,0
5417,283,5417,2023-07-15,0,0
5418,60,5418,2022-08-03,0,0
5419,118,5419,2022-01-30,1,1
5420,423,5420,2024-08-07,1,1
5421,556,5421,2022-09-24,0,0
5422,722,5422,2019-03-20,1,0
5423,36,5423,2019-07-24,1,1
5424,531,5424,2019-10-19,1,1
5425,91,5425,2019-05-08,0,0
5426,301,5426,2023-05-12,0,0
5427,724,5427,2020-05-04,1,1
5428,734,5428,2020-01-26,0,0
5429,217,5429,2021-08-26,0,0
5430,735,5430,2024-08-06,1,1
5431,98,5431,2021-09-05,1,0
5432,456,5432,2019-09-18,1,0
5433,531,5433,2020-03-18,1,1
5434,538,5434,2019-02-09,1,0
5435,28,5435,2021-09-23,1,1
5436,576,5436,2021-01-18,0,0
5437,324,5437,2019-07-10,0,0
5438,223,5438,2022-02-13,1,0
5439,80,5439,2023-12-24,1,1
5440,563,5440,2020-07-10,1,1
5441,458,5441,2024-04-01,1,0
5442,614,5442,2020-02-12,0,0
5443,176,5443,2021-12-23,1,0
5444,522,5444,2019-12-15,1,0
5445,749,5445,2021-08-20,1,1
5446,457,5446,2022-12-18,1,0
5447,423,5447,2022-03-14,1,1
5448,100,5448,2019-04-15,0,0
5449,740,5449,2022-01-06,1,1
5450,403,5450,2020-10-04,0,0
5451,576,5451,2022-10-30,1,1
5452,380,5452,2023-11-13,1,1
5453,531,5453,2020-10-09,1,1
5454,332,5454,2021-07-15,1,1
5455,318,5455,2024-05-24,1,0
5456,653,5456,2019-01-01,0,0
5457,537,5457,2021-09-07,1,1
5458,740,5458,2019-02-16,1,1
5459,89,5459,2019-04-26,1,1
5460,604,5460,2019-02-19,1,1
5461,511,5461,2023-02-04,1,0
5462,42,5462,2023-08-27,1,1
5463,389,5463,2020-12-29,1,0
5464,81,5464,2020-02-02,1,0
5465,402,5465,2023-10-02,1,0
5466,107,5466,2023-08-29,0,0
5467,111,5467,2022-06-07,1,1
5468,277,5468,2023-01-12,1,1
5469,214,5469,2019-01-30,1,0
5470,743,5470,2020-10-04,0,0
5471,506,5471,2023-10-02,0,0
5472,121,5472,2021-10-01,1,0
5473,134,5473,2022-03-26,0,0
5474,720,5474,2023-09-15,0,0
5475,371,5475,2020-01-22,1,0
5476,257,5476,2020-07-07,1,1
5477,697,5477,2019-03-12,1,1
5478,798,5478,2021-04-13,0,0
5479,180,5479,2021-04-21,1,0
5480,48,5480,2019-10-02,1,0
5481,599,5481,2021-01-26,1,1
5482,19,5482,2020-08-13,1,0
5483,46,5483,2022-10-01,1,1
5484,451,5484,2022-02-15,1,0
5485,56,5485,2021-10-14,0,0
5486,741,5486,2020-03-25,1,1
5487,657,5487,2019-07-20,1,1
5488,92,5488,2023-10-04,1,1
5489,82,5489,2020-08-03,1,0
5490,737,5490,2023-12-02,0,0
5491,79,5491,2022-08-09,1,0
5492,662,5492,2021-02-09,1,0
5493,283,5493,2024-02-02,1,1
5494,311,5494,2022-09-30,1,1
5495,160,5495,2024-03-25,1,1
5496,316,5496,2021-12-21,0,0
5497,668,5497,2023-10-19,1,1
5498,156,5498,2024-12-21,1,0
5499,714,5499,2020-03-20,0,0
5500,468,5500,2023-06-01,1,0
5501,462,5501,2021-05-28,1,0
5502,117,5502,2023-09-27,0,0
5503,666,5503,2019-07-09,1,1
5504,364,5504,2020-06-22,1,0
5505,631,5505,2021-08-11,0,0
5506,711,5506,2022-10-08,1,0
5507,466,5507,2024-08-30,0,0
5508,775,5508,2019-07-14,1,1
5509,184,5509,2023-06-07,1,1
5510,660,5510,2019-07-03,1,0
