customer_id,age,gender,country,acquisition_channel,signup_date,customer_status,loyalty_tier,campaign_id,last_active_date
5205,31.0,Female,Spain,Email,2021-12-27,churned,none,429,2022-09-09
5206,26.0,Other,US,paid_search,2021-01-15,one_time,none,733,2023-04-20
5207,53.0,Female,Canada,email,2023-05-19,loyal,silver,442,2025-12-04
5208,35.0,Male,Netherlands,referral,2023-04-24,repeat,bronze,548,2024-07-21
5209,46.0,Other,Netherlands,referral,2019-06-07,loyal,silver,514,2021-01-24
5210,36.0,Male,Canada,email,2023-12-28,one_time,none,361,2025-01-28
5211,65.0,Other,Australia,paid_search,2023-07-17,vip,gold,274,2024-06-20
5212,37.0,Male,Germany,organic,2019-05-07,one_time,none,177,2021-09-30
5213,65.0,Female,UK,email,2021-02-19,one_time,none,264,2021-07-03
5214,,Male,UK,paid_Search,2024-07-05,loyal,silver,186,2024-08-21
5215,49.0,Other,Australia,organic,2022-04-29,one_time,none,527,2022-12-19
5216,23.0,Other,Australia,email,2024-04-11,repeat,bronze,279,2024-06-22
5217,24.0,Male,UK,email,2020-04-27,repeat,bronze,706,2020-08-23
5218,68.0,Female,Canada,email,2019-08-08,repeat,bronze,198,2021-04-14
5219,37.0,Other,UK,Email,2021-03-24,one_time,none,349,2021-09-26
5220,52.0,Male,Australia,organic,2024-01-17,one_time,none,421,2024-11-07
5221,62.0,Other,Spain,email,2022-10-16,one_time,none,305,2023-03-28
5222,19.0,Female,Australia,social,2024-03-25,repeat,bronze,64,2025-07-31
5223,50.0,Other,Germany,social,2024-08-29,one_time,none,290,2026-05-21
5224,42.0,Other,Australia,email,2021-10-18,one_time,none,18,2023-12-04
5225,50.0,Female,Germany,referral,2019-11-13,one_time,none,64,2020-04-22
5226,54.0,Other,France,referral,2021-08-25,one_time,none,330,2023-10-04
5227,38.0,Male,Netherlands,referral,2022-10-01,repeat,bronze,763,2022-12-03
5228,57.0,Other,Canada,email,2021-08-09,loyal,silver,17,2021-11-29
5229,28.0,Female,Canada,organic,2021-08-22,one_time,none,443,2024-04-06
5230,68.0,Female,Australia,organic,2022-01-07,repeat,bronze,141,2022-06-17
5231,56.0,Other,US,paid_search,2020-01-14,repeat,bronze,308,2021-04-15
5232,69.0,Female,Germany,referral,2024-01-03,repeat,bronze,444,2026-06-16
5233,26.0,Other,France,social,2024-01-04,repeat,bronze,496,2024-08-24
5234,,Male,UK,email,2023-01-18,repeat,bronze,426,2025-04-25
5235,20.0,Female,Australia,paid_Search,2022-11-19,repeat,bronze,475,2023-11-19
5236,66.0,Male,US,email,2023-10-02,one_time,none,245,2026-06-19
5237,69.0,Male,Australia,social,2020-03-29,repeat,bronze,450,2021-09-06
5238,35.0,Male,Germany,organic,2024-06-07,repeat,bronze,351,2025-09-21
5239,39.0,Male,Spain,referral,2022-10-24,one_time,none,599,2025-02-27
5240,50.0,Other,UK,referral,2020-06-22,one_time,none,711,2021-04-05
5241,42.0,Male,Netherlands,organic,2019-08-04,churned,none,161,2020-06-20
5242,50.0,Female,Spain,referral,2022-06-24,repeat,bronze,140,2025-03-15
5243,65.0,Female,Canada,referral,2023-04-02,repeat,bronze,493,2023-09-03
5244,44.0,Male,Netherlands,social,2019-06-17,vip,gold,588,2022-02-26
5245,64.0,Male,Germany,organic,2024-07-20,repeat,bronze,531,2026-06-12
5246,58.0,Other,US,email,2021-02-02,repeat,bronze,393,2023-07-22
5247,,Other,US,social,2023-12-26,loyal,silver,401,2026-02-21
5248,19.0,Male,France,referral,2020-10-02,loyal,silver,50,2021-04-24
5249,47.0,Female,UK,paid_search,2019-03-29,repeat,bronze,744,2021-09-27
5250,35.0,Female,Spain,email,2019-12-15,repeat,bronze,295,2021-05-19
5251,27.0,Female,Netherlands,paid_search,2019-10-30,one_time,none,425,2022-04-15
5252,,Female,Australia,paid_Search,2023-06-24,churned,none,12,2025-10-14
5253,54.0,Male,Canada,social,2022-04-18,repeat,bronze,335,2022-08-05
5254,60.0,Other,Australia,referral,2021-06-27,one_time,none,15,2023-04-06
5255,26.0,Male,Spain,organic,2022-02-26,loyal,silver,28,2024-06-16
5256,69.0,Female,Netherlands,referral,2023-05-20,repeat,bronze,388,2025-12-19
5257,31.0,Female,UK,paid_search,2022-03-10,one_time,none,292,2023-02-07
5258,34.0,Male,Australia,email,2024-09-28,repeat,bronze,250,2026-03-21
5259,46.0,Female,UK,organic,2021-06-08,repeat,bronze,505,2022-06-16
5260,62.0,Other,US,email,2024-08-01,loyal,silver,98,2026-03-23
5261,63.0,Male,Germany,organic,2024-03-19,one_time,none,337,2024-07-17
5262,34.0,Other,Canada,social,2020-01-22,loyal,silver,39,2021-11-28
5263,,Other,Spain,email,2022-10-31,repeat,bronze,38,2025-04-09
5264,56.0,Other,France,organic,2024-10-17,one_time,none,300,2025-05-03
5265,49.0,Male,Germany,paid_Search,2022-08-01,churned,none,179,2023-07-30
5266,53.0,Male,France,referral,2019-12-30,repeat,bronze,609,2021-10-23
5267,29.0,Female,Australia,organic,2019-03-03,one_time,none,469,2019-11-23
5268,65.0,Female,Netherlands,social,2020-02-19,repeat,bronze,282,2021-04-22
5269,41.0,Other,Spain,paid_search,2019-10-29,loyal,silver,750,2021-07-07
5270,64.0,Other,France,referral,2020-12-26,one_time,none,164,2023-04-25
5271,64.0,Female,Spain,paid_search,2020-07-16,one_time,none,453,2021-12-04
5272,35.0,Other,Spain,referral,2021-11-21,one_time,none,97,2023-06-08
5273,35.0,Female,US,referral,2023-03-01,one_time,none,769,2025-07-22
5274,63.0,Female,US,paid_search,2019-01-14,loyal,silver,309,2020-09-19
5275,43.0,Male,US,organic,2021-02-27,repeat,bronze,262,2021-06-24
5276,18.0,Other,France,paid_search,2024-01-15,one_time,none,293,2025-10-20
5277,52.0,Female,Netherlands,social,2019-03-01,one_time,none,770,2020-11-25
5278,36.0,Other,Canada,referral,2023-12-07,one_time,none,249,2026-08-23
5279,18.0,Other,UK,social,2019-08-14,vip,gold,245,2021-12-18
5280,32.0,Male,Netherlands,paid_search,2023-08-12,one_time,none,251,2025-10-27
5281,,Female,Australia,referral,2024-08-07,churned,none,123,2025-05-16
5282,68.0,Other,US,Email,2019-03-13,repeat,bronze,325,2020-04-03
5283,24.0,Other,Germany,paid_search,2021-03-28,one_time,none,681,2021-06-23
5284,61.0,Male,Australia,referral,2024-12-19,loyal,silver,501,2027-08-18
5285,24.0,Male,Netherlands,Email,2019-09-19,repeat,bronze,687,2020-11-20
5286,20.0,Male,Netherlands,referral,2021-02-17,repeat,bronze,781,2022-08-21
5287,33.0,Female,Germany,organic,2023-06-17,churned,none,716,2024-12-22
5288,24.0,Female,US,email,2019-03-02,one_time,none,66,2021-10-05
5289,69.0,Other,Australia,organic,2020-02-16,one_time,none,59,2021-05-07
5290,53.0,Female,France,email,2024-09-01,repeat,bronze,731,2025-10-28
5291,58.0,Other,Australia,paid_search,2023-04-04,one_time,none,498,2025-02-04
5292,27.0,Other,Canada,referral,2020-11-02,one_time,none,373,2021-07-11
5293,45.0,Male,Netherlands,paid_search,2020-07-14,one_time,none,266,2021-07-07
5294,67.0,Male,Germany,email,2021-02-17,one_time,none,653,2022-03-25
5295,57.0,Female,Australia,referral,2020-09-05,loyal,silver,236,2022-02-27
5296,62.0,Male,France,social,2023-03-02,one_time,none,218,2023-08-31
5297,50.0,Other,France,email,2022-08-19,repeat,bronze,527,2025-02-26
5298,52.0,Other,Australia,email,2021-03-06,repeat,bronze,441,2023-08-31
5299,69.0,Female,France,social,2022-01-16,repeat,bronze,650,2023-06-09
5300,28.0,Other,US,email,2023-04-06,one_time,none,406,2024-12-08
5301,54.0,Male,Canada,referral,2020-01-11,loyal,silver,744,2022-08-29
5302,64.0,Male,Netherlands,organic,2019-05-23,one_time,none,601,2021-10-25
5303,25.0,Other,Canada,paid_search,2020-01-13,loyal,silver,589,2020-03-02
5304,65.0,Other,Australia,referral,2019-10-20,loyal,silver,648,2021-07-03
5305,61.0,Other,Australia,organic,2020-02-29,repeat,bronze,469,2022-11-04
5306,59.0,Male,UK,email,2024-04-10,repeat,bronze,110,2024-12-23
5307,52.0,Male,Canada,email,2022-01-23,repeat,bronze,353,2023-02-02
5308,54.0,Male,US,social,2022-04-11,one_time,none,91,2022-05-29
5309,40.0,Female,Australia,paid_search,2023-06-08,loyal,silver,414,2024-09-23
5310,44.0,Other,Spain,paid_search,2024-12-15,loyal,silver,702,2026-11-21
5311,65.0,Male,Australia,social,2020-12-20,one_time,none,73,2022-01-21
5312,,Other,Canada,Email,2024-11-10,repeat,bronze,685,2027-05-27
5313,37.0,Male,France,paid_search,2023-05-14,vip,gold,547,2025-02-20
5314,64.0,Other,France,referral,2021-06-19,churned,none,722,2023-12-24
5315,40.0,Male,US,referral,2021-09-05,repeat,bronze,298,2024-02-11
5316,61.0,Female,Canada,referral,2021-12-06,repeat,bronze,645,2023-12-31
5317,36.0,Other,Spain,referral,2022-04-23,one_time,none,283,2024-06-11
5318,66.0,Male,Canada,referral,2023-11-15,churned,none,505,2024-05-09
5319,39.0,Male,Netherlands,referral,2021-10-18,one_time,none,198,2023-10-10
5320,,Female,Canada,social,2020-01-01,repeat,bronze,32,2021-06-17
5321,18.0,Male,Germany,paid_search,2023-04-10,one_time,none,648,2024-07-12
5322,24.0,Female,Netherlands,referral,2021-03-14,one_time,none,760,2023-08-08
5323,65.0,Female,Germany,organic,2022-12-06,repeat,bronze,341,2024-03-19
5324,51.0,Other,Netherlands,paid_search,2022-07-23,churned,none,658,2023-03-07
5325,25.0,Other,Spain,organic,2024-07-25,one_time,none,334,2025-06-06
5326,27.0,Female,France,organic,2020-01-28,repeat,bronze,143,2021-09-13
5327,62.0,Female,Germany,email,2024-01-08,one_time,none,746,2025-02-09
5328,43.0,Female,US,referral,2020-10-25,one_time,none,410,2021-07-21
5329,22.0,Female,US,social,2019-10-31,repeat,bronze,44,2022-02-08
5330,45.0,Male,Germany,email,2023-08-20,repeat,bronze,32,2024-07-01
5331,66.0,Female,Spain,referral,2020-04-16,one_time,none,743,2022-04-15
5332,30.0,Other,Netherlands,social,2021-05-19,one_time,none,28,2022-07-17
5333,33.0,Female,Australia,social,2021-01-29,one_time,none,423,2022-07-30
5334,,Other,Australia,social,2021-01-15,one_time,none,491,2023-04-19
5335,63.0,Female,Australia,social,2024-07-20,churned,none,160,2026-10-02
5336,56.0,Other,Netherlands,referral,2023-01-04,vip,gold,207,2024-08-16
5337,60.0,Other,Netherlands,paid_search,2019-03-06,one_time,none,18,2021-08-15
5338,35.0,Female,Netherlands,referral,2023-03-23,repeat,bronze,103,2025-04-02
5339,55.0,Other,Spain,paid_search,2023-04-23,vip,gold,582,2023-07-21
5340,,Female,Netherlands,referral,2022-04-18,one_time,none,631,2023-11-13
5341,,Female,Netherlands,email,2024-11-06,loyal,silver,651,2025-10-04
5342,31.0,Other,Spain,referral,2021-07-01,vip,gold,672,2022-03-31
5343,67.0,Other,UK,email,2020-05-08,one_time,none,232,2022-04-21
5344,29.0,Female,UK,referral,2022-09-04,one_time,none,660,2023-04-28
5345,55.0,Male,France,email,2023-03-26,churned,none,424,2024-05-03
5346,50.0,Female,Netherlands,organic,2024-10-27,repeat,bronze,755,2025-09-04
5347,69.0,Other,Canada,email,2020-06-07,one_time,none,547,2021-10-27
5348,,Female,Spain,paid_search,2023-01-20,one_time,none,239,2023-03-12
5349,32.0,Other,Germany,paid_search,2022-08-12,repeat,bronze,334,2024-03-22
5350,65.0,Male,Germany,referral,2020-02-08,repeat,bronze,149,2021-02-20
5351,35.0,Male,Australia,email,2023-04-30,repeat,bronze,623,2024-09-29
5352,34.0,Other,Netherlands,email,2020-11-29,churned,none,408,2023-07-30
5353,21.0,Male,UK,paid_search,2023-10-09,one_time,none,17,2025-09-07
5354,50.0,Female,Netherlands,social,2022-07-10,repeat,bronze,226,2023-04-23
5355,39.0,Male,Germany,social,2021-08-28,repeat,bronze,652,2023-07-13
5356,30.0,Other,Germany,email,2024-07-23,repeat,bronze,656,2024-10-07
5357,34.0,Female,France,referral,2024-03-13,one_time,none,260,2024-05-08
5358,25.0,Female,Canada,referral,2023-05-24,churned,none,729,2026-02-13
5359,55.0,Other,Canada,email,2023-08-24,loyal,silver,674,2023-10-19
5360,31.0,Male,Netherlands,referral,2020-06-25,repeat,bronze,604,2021-08-25
5361,56.0,Other,Germany,referral,2021-09-24,repeat,bronze,174,2024-05-31
5362,47.0,Other,Netherlands,social,2024-04-10,one_time,none,205,2024-10-01
5363,21.0,Female,Netherlands,social,2024-09-07,repeat,bronze,415,2026-05-16
5364,47.0,Other,Germany,social,2019-08-31,repeat,bronze,508,2021-08-28
5365,32.0,Female,Spain,referral,2021-03-14,repeat,bronze,153,2022-09-16
5366,23.0,Other,France,referral,2021-06-04,churned,none,103,2021-11-01
5367,58.0,Female,Spain,organic,2020-04-01,repeat,bronze,714,2022-07-10
5368,35.0,Male,US,referral,2021-10-30,one_time,none,792,2023-03-05
5369,27.0,Male,France,social,2019-02-27,loyal,silver,65,2021-02-02
5370,54.0,Male,France,social,2022-12-28,one_time,none,117,2024-02-12
5371,51.0,Female,UK,paid_search,2020-06-21,one_time,none,665,2022-09-04
5372,,Male,France,paid_Search,2020-04-13,one_time,none,156,2022-03-16
5373,61.0,Other,France,email,2020-07-31,repeat,bronze,676,2023-02-18
5374,66.0,Female,Germany,Email,2023-06-05,loyal,silver,82,2024-08-25
5375,,Other,France,referral,2020-09-04,repeat,bronze,518,2021-08-26
5376,46.0,Male,Spain,organic,2022-02-28,loyal,silver,67,2023-04-24
5377,27.0,Female,Netherlands,organic,2022-05-03,repeat,bronze,238,2023-03-25
5378,30.0,Male,Germany,organic,2023-01-16,one_time,none,584,2024-11-05
5379,69.0,Male,Netherlands,social,2024-03-29,loyal,silver,607,2026-07-29
5380,42.0,Female,France,paid_search,2024-11-01,one_time,none,326,2027-01-14
5381,36.0,Other,Germany,organic,2023-01-06,one_time,none,590,2023-04-29
5382,45.0,Other,Canada,referral,2021-02-03,repeat,bronze,67,2021-07-28
5383,48.0,Female,Netherlands,social,2020-01-04,one_time,none,176,2020-07-22
5384,28.0,Other,Netherlands,organic,2021-05-05,one_time,none,684,2022-05-03
5385,49.0,Male,UK,social,2021-12-19,repeat,bronze,478,2023-03-17
5386,61.0,Other,Australia,referral,2024-02-07,repeat,bronze,255,2025-01-10
5387,,Female,Netherlands,email,2020-03-16,repeat,bronze,63,2021-09-22
5388,24.0,Male,Netherlands,organic,2020-01-24,churned,none,403,2021-12-14
5389,28.0,Male,UK,referral,2024-07-08,repeat,bronze,758,2027-01-04
5390,25.0,Female,Netherlands,organic,2022-05-12,loyal,silver,192,2024-07-12
5391,53.0,Female,Canada,email,2023-01-30,one_time,none,329,2024-09-19
5392,58.0,Male,Australia,referral,2021-05-19,repeat,bronze,71,2022-05-30
5393,66.0,Other,Australia,paid_search,2022-09-17,loyal,silver,741,2023-08-14
5394,,Female,Australia,social,2022-10-11,repeat,bronze,63,2025-05-19
5395,,Female,Spain,paid_search,2019-08-31,repeat,bronze,297,2020-09-10
5396,63.0,Other,Canada,paid_search,2022-12-07,one_time,none,245,2024-02-17
5397,,Female,Canada,organic,2021-07-31,one_time,none,519,2022-01-09
5398,62.0,Male,Spain,paid_Search,2022-06-10,repeat,bronze,393,2024-05-21
5399,26.0,Female,Australia,organic,2023-12-03,one_time,none,772,2025-09-06
5400,56.0,Male,Spain,paid_search,2019-12-15,loyal,silver,601,2020-04-28
5401,18.0,Female,Netherlands,email,2020-03-26,one_time,none,177,2020-10-12
5402,62.0,Female,Netherlands,referral,2022-08-26,churned,none,204,2024-06-25
5403,32.0,Other,US,paid_search,2021-10-06,churned,none,646,2022-07-12
5404,22.0,Other,Canada,organic,2019-12-23,one_time,none,594,2021-07-18
5405,38.0,Female,France,organic,2019-10-15,one_time,none,533,2021-11-10
5406,61.0,Male,Netherlands,paid_search,2021-03-10,loyal,silver,128,2021-12-26
5407,24.0,Female,France,paid_search,2023-11-18,churned,none,195,2026-04-07
5408,,Male,France,referral,2023-11-09,repeat,bronze,194,2025-04-15
5409,63.0,Other,France,email,2023-05-29,one_time,none,184,2024-02-26
5410,53.0,Other,Germany,social,2020-02-08,repeat,bronze,247,2021-06-02
5411,67.0,Male,Canada,organic,2020-10-28,repeat,bronze,324,2023-05-18
5412,62.0,Female,Australia,social,2020-02-04,one_time,none,160,2022-05-10
5413,35.0,Female,UK,paid_search,2019-03-08,repeat,bronze,706,2020-01-21
5414,67.0,Other,UK,organic,2021-06-17,one_time,none,622,2022-04-05
5415,24.0,Male,France,social,2022-11-24,one_time,none,66,2025-04-20
5416,19.0,Female,Netherlands,referral,2019-07-04,one_time,none,254,2021-11-24
5417,30.0,Male,UK,email,2023-07-23,one_time,none,283,2024-06-30
5418,47.0,Other,Germany,paid_search,2022-08-04,one_time,none,60,2022-11-26
5419,51.0,Male,Canada,email,2022-02-03,repeat,bronze,118,2023-04-23
5420,63.0,Male,France,paid_search,2024-08-18,one_time,none,423,2025-08-11
5421,51.0,Male,UK,social,2022-10-08,one_time,none,556,2022-12-21
5422,38.0,Female,Germany,referral,2019-03-28,one_time,none,722,2021-07-19
5423,69.0,Female,Germany,organic,2019-08-06,churned,none,36,2020-08-02
5424,34.0,Female,France,paid_search,2019-10-27,repeat,bronze,531,2021-03-04
5425,,Male,UK,email,2019-05-18,repeat,bronze,91,2020-01-02
5426,45.0,Other,UK,referral,2023-05-21,repeat,bronze,301,2024-01-06
5427,43.0,Other,Spain,social,2020-05-17,churned,none,724,2021-05-10
5428,25.0,Female,France,social,2020-02-02,one_time,none,734,2022-01-11
5429,57.0,Other,US,organic,2021-09-01,repeat,bronze,217,2022-05-28
5430,23.0,Male,Germany,paid_search,2024-08-17,repeat,bronze,735,2027-02-16
5431,54.0,Other,UK,organic,2021-09-11,repeat,bronze,98,2023-12-17
5432,30.0,Other,US,paid_search,2019-09-23,one_time,none,456,2021-09-23
5433,43.0,Other,Spain,paid_Search,2020-03-23,repeat,bronze,531,2021-11-25
5434,59.0,Male,Canada,referral,2019-02-12,one_time,none,538,2020-12-29
5435,68.0,Male,Canada,organic,2021-09-25,repeat,bronze,28,2022-10-18
5436,19.0,Other,UK,referral,2021-01-20,repeat,bronze,576,2023-08-08
5437,54.0,Female,Netherlands,organic,2019-07-23,one_time,none,324,2021-08-11
5438,49.0,Other,Netherlands,organic,2022-02-24,loyal,silver,223,2023-03-20
5439,20.0,Other,Spain,paid_search,2023-12-31,one_time,none,80,2025-02-10
5440,,Male,France,social,2020-07-24,loyal,silver,563,2021-09-11
5441,25.0,Other,US,organic,2024-04-10,repeat,bronze,458,2026-04-29
5442,65.0,Male,US,referral,2020-02-14,one_time,none,614,2021-06-22
5443,43.0,Female,Canada,email,2022-01-06,one_time,none,176,2022-09-14
5444,24.0,Other,US,social,2019-12-28,churned,none,522,2022-04-04
5445,,Male,US,referral,2021-08-29,one_time,none,749,2023-08-03
5446,24.0,Female,Spain,organic,2022-12-19,one_time,none,457,2024-01-17
5447,69.0,Female,Netherlands,organic,2022-03-18,one_time,none,423,2022-06-27
5448,33.0,Male,Germany,organic,2019-04-17,repeat,bronze,100,2020-01-11
5449,21.0,Other,UK,social,2022-01-17,repeat,bronze,740,2023-07-04
5450,52.0,Male,France,social,2020-10-06,one_time,none,403,2021-12-23
5451,38.0,Other,UK,referral,2022-11-05,one_time,none,576,2023-04-10
5452,44.0,Female,US,referral,2023-11-17,one_time,none,380,2025-04-16
5453,33.0,Other,UK,email,2020-10-21,one_time,none,531,2022-07-09
5454,54.0,Female,Germany,email,2021-07-29,repeat,bronze,332,2023-02-05
5455,,Male,US,paid_search,2024-05-30,repeat,bronze,318,2025-03-03
5456,35.0,Female,Germany,paid_Search,2019-01-12,one_time,none,653,2020-06-06
5457,20.0,Male,France,referral,2021-09-21,one_time,none,537,2022-08-28
5458,,Male,France,email,2019-02-19,one_time,none,740,2020-06-06
5459,55.0,Other,France,paid_search,2019-05-02,churned,none,89,2020-03-09
5460,32.0,Other,US,referral,2019-03-01,churned,none,604,2019-04-01
5461,65.0,Female,Netherlands,social,2023-02-17,loyal,silver,511,2023-05-31
5462,51.0,Female,Australia,referral,2023-09-04,one_time,none,42,2023-12-06
5463,22.0,Male,US,social,2021-01-03,one_time,none,389,2023-03-16
5464,23.0,Female,Germany,paid_search,2020-02-16,one_time,none,81,2021-02-26
5465,49.0,Male,France,paid_search,2023-10-14,one_time,none,402,2024-10-01
5466,41.0,Other,Australia,organic,2023-09-08,repeat,bronze,107,2024-06-02
5467,25.0,Other,Netherlands,social,2022-06-17,loyal,silver,111,2023-08-17
5468,55.0,Female,Canada,social,2023-01-18,loyal,silver,277,2024-01-19
5469,51.0,Female,Canada,email,2019-02-05,loyal,silver,214,2020-02-10
5470,58.0,Other,UK,referral,2020-10-18,one_time,none,743,2021-08-22
5471,19.0,Other,Germany,social,2023-10-10,repeat,bronze,506,2024-10-26
5472,62.0,Male,Netherlands,organic,2021-10-04,one_time,none,121,2024-06-05
5473,,Other,Germany,email,2022-04-02,one_time,none,134,2024-10-09
5474,68.0,Female,Australia,Email,2023-09-22,repeat,bronze,720,2025-01-26
5475,22.0,Male,US,social,2020-01-25,one_time,none,371,2021-05-30
5476,58.0,Male,Spain,email,2020-07-13,repeat,bronze,257,2022-07-25
5477,20.0,Other,Germany,referral,2019-03-21,one_time,none,697,2020-02-06
5478,43.0,Other,France,organic,2021-04-20,repeat,bronze,798,2023-07-26
5479,56.0,Other,France,referral,2021-05-05,loyal,silver,180,2023-06-06
5480,42.0,Other,US,paid_search,2019-10-09,one_time,none,48,2020-12-18
5481,50.0,Female,Australia,referral,2021-01-28,loyal,silver,599,2021-08-07
5482,41.0,Other,Netherlands,email,2020-08-17,one_time,none,19,2022-01-31
5483,,Female,France,paid_search,2022-10-10,repeat,bronze,46,2024-01-30
5484,66.0,Other,Netherlands,email,2022-02-27,repeat,bronze,451,2024-02-21
5485,24.0,Female,Australia,email,2021-10-28,repeat,bronze,56,2023-02-24
5486,68.0,Male,Australia,referral,2020-04-04,churned,none,741,2022-10-05
5487,40.0,Female,UK,organic,2019-07-28,one_time,none,657,2020-05-17
5488,29.0,Female,Australia,paid_search,2023-10-10,repeat,bronze,92,2024-03-19
5489,36.0,Female,Canada,organic,2020-08-06,repeat,bronze,82,2022-12-17
5490,23.0,Male,Australia,social,2023-12-12,vip,gold,737,2024-05-09
5491,65.0,Other,Spain,organic,2022-08-22,one_time,none,79,2025-02-28
5492,65.0,Female,Australia,social,2021-02-16,loyal,silver,662,2021-10-22
5493,52.0,Other,France,referral,2024-02-15,repeat,bronze,283,2025-05-06
5494,21.0,Male,UK,organic,2022-10-11,one_time,none,311,2024-09-11
5495,29.0,Other,Netherlands,paid_search,2024-03-26,repeat,bronze,160,2025-09-11
5496,31.0,Female,US,social,2022-01-04,one_time,none,316,2022-11-29
5497,,Female,UK,social,2023-10-20,repeat,bronze,668,2024-03-06
5498,31.0,Female,France,email,2024-12-27,loyal,silver,156,2025-09-20
5499,29.0,Other,Canada,social,2020-04-01,repeat,bronze,714,2021-02-17
5500,62.0,Male,Netherlands,paid_search,2023-06-07,repeat,bronze,468,2025-02-04
5501,67.0,Female,Spain,email,2021-06-04,repeat,bronze,462,2023-10-09
5502,64.0,Female,UK,email,2023-10-01,one_time,none,117,2024-05-04
5503,49.0,Other,Germany,organic,2019-07-15,one_time,none,666,2019-09-18
5504,42.0,Female,Netherlands,referral,2020-06-26,repeat,bronze,364,2022-02-06
5505,65.0,Other,UK,social,2021-08-17,one_time,none,631,2022-05-29
5506,18.0,Other,UK,referral,2022-10-18,one_time,none,711,2024-01-25
5507,30.0,Male,Netherlands,social,2024-09-11,repeat,bronze,466,2026-06-21
5508,51.0,Male,Spain,organic,2019-07-15,one_time,none,775,2019-08-21
5509,68.0,Other,UK,paid_search,2023-06-12,one_time,none,184,2025-07-28
5510,65.0,Male,Spain,organic,2019-07-10,repeat,bronze,660,2020-02-02
5511,63.0,Female,Germany,referral,2019-07-16,one_time,none,166,2020-04-12
5512,38.0,Male,UK,referral,2021-10-21,vip,gold,75,2021-12-30
5513,32.0,Female,Netherlands,paid_search,2019-05-18,loyal,silver,748,2020-06-07
5514,19.0,Other,Spain,paid_search,2019-02-14,repeat,bronze,272,2021-04-10
5515,40.0,Male,Spain,paid_search,2023-08-14,one_time,none,691,2024-01-03
5516,19.0,Other,Germany,referral,2021-10-18,loyal,silver,503,2024-04-11
5517,59.0,Male,Spain,email,2024-01-29,loyal,silver,795,2026-04-05
5518,34.0,Female,UK,social,2020-10-01,loyal,silver,563,2021-04-14
5519,25.0,Other,Netherlands,social,2022-10-19,one_time,none,587,2024-04-04
5520,50.0,Male,Australia,paid_search,2020-03-22,repeat,bronze,656,2022-08-22
5521,36.0,Male,Germany,referral,2021-03-26,loyal,silver,343,2021-07-11
5522,52.0,Male,Australia,referral,2019-09-05,repeat,bronze,700,2021-09-22
5523,33.0,Male,Australia,organic,2023-11-05,repeat,bronze,635,2026-03-06
5524,60.0,Male,France,paid_search,2023-10-26,repeat,bronze,251,2026-04-20
5525,26.0,Male,Canada,social,2019-06-14,repeat,bronze,130,2020-01-25
5526,22.0,Male,US,referral,2023-01-07,one_time,none,764,2024-03-13
5527,48.0,Other,Netherlands,paid_Search,2021-11-06,repeat,bronze,358,2024-03-17
5528,67.0,Male,Australia,organic,2019-08-25,one_time,none,692,2019-11-26
5529,,Male,Canada,social,2021-06-02,repeat,bronze,408,2023-04-14
5530,55.0,Other,US,referral,2019-09-07,one_time,none,495,2022-03-10
5531,,Male,Netherlands,email,2020-07-25,repeat,bronze,622,2021-10-22
5532,26.0,Other,Spain,email,2021-07-06,one_time,none,482,2021-09-15
5533,54.0,Other,Netherlands,email,2021-04-23,repeat,bronze,78,2022-05-30
5534,24.0,Other,Germany,paid_search,2022-12-22,loyal,silver,514,2025-09-02
5535,62.0,Other,Canada,email,2020-04-09,one_time,none,321,2021-03-10
5536,35.0,Female,Germany,referral,2020-09-19,one_time,none,788,2021-05-15
5537,23.0,Female,Netherlands,referral,2023-05-16,one_time,none,290,2024-09-23
5538,44.0,Other,Australia,organic,2020-05-25,loyal,silver,297,2023-01-11
5539,58.0,Female,Netherlands,social,2020-10-18,repeat,bronze,681,2021-09-16
5540,59.0,Other,US,social,2021-07-15,repeat,bronze,752,2024-04-06
5541,24.0,Male,Canada,email,2023-04-05,one_time,none,475,2024-12-09
5542,59.0,Male,Canada,email,2022-01-07,repeat,bronze,23,2023-03-04
5543,69.0,Female,Netherlands,referral,2020-10-09,loyal,silver,172,2021-04-09
5544,42.0,Other,UK,paid_search,2020-11-03,loyal,silver,318,2022-09-10
5545,53.0,Female,Canada,email,2022-12-16,repeat,bronze,798,2024-01-11
5546,58.0,Female,US,organic,2019-06-29,one_time,none,193,2020-04-17
5547,67.0,Female,UK,paid_search,2022-03-13,one_time,none,681,2022-11-13
5548,48.0,Female,Netherlands,email,2023-08-26,one_time,none,118,2025-09-14
5549,30.0,Other,France,paid_search,2024-09-27,one_time,none,6,2026-10-12
5550,22.0,Male,Netherlands,social,2019-06-25,one_time,none,483,2021-04-06
5551,57.0,Male,Canada,social,2019-03-04,one_time,none,132,2020-09-26
5552,52.0,Other,Germany,paid_search,2020-06-24,one_time,none,93,2021-12-29
5553,24.0,Other,Spain,paid_search,2020-06-14,vip,gold,763,2022-04-13
5554,67.0,Male,France,email,2023-01-15,repeat,bronze,522,2025-05-18
5555,49.0,Other,Spain,email,2024-11-19,loyal,silver,563,2025-06-30
5556,36.0,Other,Spain,organic,2019-10-22,repeat,bronze,294,2021-09-02
5557,30.0,Male,Spain,email,2023-08-04,one_time,none,641,2023-09-29
5558,51.0,Male,UK,paid_search,2022-10-15,repeat,bronze,392,2022-12-29
